Start 2025-11-18 12:53:34 | 23954327 MyPyJob | lmnode201 | /home/s6nidich_hpc/PycharmProjects/QC-MasterThesis 

Used python interpreter:
/home/s6nidich_hpc/PycharmProjects/QC-MasterThesis/.venv_intel_3_12_3/bin/python
Python version:
Python 3.12.3

Currently Loaded Modules:
  1) GCCcore/13.3.0                   7) Tcl/8.6.14-GCCcore-13.3.0
  2) zlib/1.3.1-GCCcore-13.3.0        8) SQLite/3.45.3-GCCcore-13.3.0
  3) binutils/2.42-GCCcore-13.3.0     9) XZ/5.4.5-GCCcore-13.3.0
  4) bzip2/1.0.8-GCCcore-13.3.0      10) libffi/3.4.5-GCCcore-13.3.0
  5) ncurses/6.5-GCCcore-13.3.0      11) OpenSSL/3
  6) libreadline/8.2-GCCcore-13.3.0  12) Python/3.12.3-GCCcore-13.3.0

 

Start of Program:

-----Beginning pprint-----
/:
	Attributes:
-----Ending pprint-----
Calculating energies for FreeWilson2D(N_x=2, N_y=2, mass=-6.000, r=1.000)
h_im: 0.0
New op index: 26	$R_{YX+XY}$[0, 1]
Current grad: 6.563360965827769e-13
0:	0.00e+00	-5.00e+01
1:	0.00e+00	-5.00e+01
2:	0.00e+00	0.00e+00
3:	0.00e+00	-5.00e+01
4:	0.00e+00	-5.00e+01
5:	0.00e+00	0.00e+00
6:	0.00e+00	-5.00e+01
7:	0.00e+00	-5.00e+01
8:	0.00e+00	0.00e+00
9:	0.00e+00	-5.00e+01
10:	0.00e+00	-5.00e+01
11:	0.00e+00	0.00e+00
12:	0.00e+00	-5.00e+01
13:	0.00e+00	-5.00e+01
14:	0.00e+00	0.00e+00
15:	0.00e+00	-5.00e+01
16:	0.00e+00	-5.00e+01
17:	0.00e+00	0.00e+00
18:	0.00e+00	-5.00e+01
19:	0.00e+00	-5.00e+01
20:	0.00e+00	0.00e+00
21:	0.00e+00	-5.00e+01
22:	0.00e+00	-5.00e+01
23:	0.00e+00	0.00e+00
24:	0.00e+00	0.00e+00
25:	0.00e+00	3.33e-14
26:	-1.64e-13	3.33e-14
27:	0.00e+00	0.00e+00
28:	0.00e+00	0.00e+00
29:	0.00e+00	-4.00e+02
30:	0.00e+00	-4.00e+02
31:	-1.39e-17	0.00e+00
32:	0.00e+00	0.00e+00
33:	0.00e+00	-4.00e+02
34:	0.00e+00	-4.00e+02
35:	0.00e+00	0.00e+00
36:	0.00e+00	2.22e-16
37:	0.00e+00	-4.00e+02
38:	0.00e+00	-4.00e+02
39:	0.00e+00	2.22e-16
40:	0.00e+00	0.00e+00
41:	0.00e+00	-4.00e+02
42:	0.00e+00	-4.00e+02
43:	0.00e+00	0.00e+00
44:	0.00e+00	2.22e-16
45:	0.00e+00	-4.00e+02
46:	2.36e-16	-4.00e+02
47:	0.00e+00	2.22e-16
48:	0.00e+00	0.00e+00
49:	0.00e+00	-4.00e+02
50:	0.00e+00	-4.00e+02
51:	-2.78e-17	0.00e+00
52:	0.00e+00	0.00e+00
53:	0.00e+00	-4.00e+02
54:	0.00e+00	-4.00e+02
55:	0.00e+00	0.00e+00
56:	0.00e+00	0.00e+00
57:	0.00e+00	-4.00e+02
58:	0.00e+00	-4.00e+02
59:	0.00e+00	0.00e+00
60:	0.00e+00	0.00e+00
